,수주번호,거래처코드,제품코드,"영업등록구분(계획, 추가)",수주량,수주단가,수주금액,수주예정일자,수주일자,납기예정일자,납기일자,생산계획확정여부,자재계획확정여부,판매수량,진행현황,적재창고위치,적재창고위치명,긴급여부,비고
613,HR1521031618,2005600,PEMA023129500,계획,10000,1613,16130000,2021-03-16,2021-03-16,2021-03-19,2021-03-19,Y,Y,10000,완료,20000,태안,N,
614,HR1521031622,2005700,PEMA013111900,계획,8000,1614,12912000,2021-03-16,2021-03-16,2021-03-19,2021-03-19,Y,Y,8000,완료,20000,태안,N,
615,HR1521031626,2005800,PEMA043061100,계획,10000,1615,16150000,2021-03-16,2021-03-16,2021-03-19,2021-03-19,Y,Y,10000,완료,20000,태안,N,
616,HR1521031640,2005900,PEMA023000210,계획,5000,1616,8080000,2021-03-16,2021-03-16,2021-03-19,2021-03-19,Y,Y,5000,완료,20000,태안,N,
617,HR1521031641,2006000,PEMA023061000,계획,3000,1617,4851000,2021-03-16,2021-03-16,2021-03-19,2021-03-19,Y,Y,3000,완료,20000,태안,N,
618,PCM221031629,2006100,PEMA063061300,계획,5000,1618,8090000,2021-03-16,2021-03-16,2021-03-19,2021-03-19,Y,Y,5000,완료,20000,태안,N,
619,PCM221031630,2006200,PEMA063061300,계획,2000,1619,3238000,2021-03-16,2021-03-16,2021-03-19,2021-03-19,Y,Y,2000,완료,20000,태안,N,
620,PCM221031651,2006300,PEMA023080008,계획,5000,1620,8100000,2021-03-16,2021-03-16,2021-03-19,2021-03-19,Y,Y,5000,완료,20000,태안,N,
621,PCM221031652,2006400,PEMA043031800,계획,8000,1621,12968000,2021-03-16,2021-03-16,2021-03-19,2021-03-19,Y,Y,8000,완료,20000,태안,N,
622,PCMB21031631,2006500,PEMA073061300,계획,5000,1622,8110000,2021-03-16,2021-03-16,2021-03-19,2021-03-19,Y,Y,5000,완료,20000,태안,N,
623,PCMB21031632,2006600,PEMA073061300,계획,2000,1623,3246000,2021-03-16,2021-03-16,2021-03-19,2021-03-19,Y,Y,2000,완료,20000,태안,N,
624,PR1021031623,2006606,PEMA013901520,계획,20000,1624,32480000,2021-03-16,2021-03-16,2021-03-19,2021-03-19,Y,Y,20000,완료,20000,태안,N,
625,PR2021031624,2006609,PEMA013131000,계획,1000,1625,1625000,2021-03-16,2021-03-16,2021-03-19,2021-03-19,Y,Y,1000,완료,20000,태안,N,
626,SR2021031619,2006612,PEMA033045300,계획,10000,1626,16260000,2021-03-16,2021-03-16,2021-03-19,2021-03-19,Y,Y,10000,완료,20000,태안,N,
627,SR2021031620,2006700,PEMA063009000,계획,5000,1627,8135000,2021-03-16,2021-03-16,2021-03-19,2021-03-19,Y,Y,5000,완료,20000,태안,N,
628,SR2021031642,2006800,PEMA033061000,계획,3000,1628,4884000,2021-03-16,2021-03-16,2021-03-19,2021-03-19,Y,Y,3000,완료,20000,태안,N,
629,SR2021031644,2006900,PEMA043037801,계획,2000,1629,3258000,2021-03-16,2021-03-16,2021-03-19,2021-03-19,Y,Y,2000,완료,20000,태안,N,
630,SR2A21031653,2007000,PEMA043043200,계획,7000,1630,11410000,2021-03-16,2021-03-16,2021-03-19,2021-03-19,Y,Y,7000,완료,20000,태안,N,
631,SR3F21031646,2007100,PEMA023106100,계획,10000,1631,16310000,2021-03-16,2021-03-16,2021-03-19,2021-03-19,Y,Y,10000,완료,20000,태안,N,
632,500F21031708,2007200,PEMA023058600,계획,23000,1632,37536000,2021-03-17,2021-03-17,2021-03-20,2021-03-20,Y,Y,23000,완료,20000,태안,N,
633,580F21031709,2007302,PEMA033103000,계획,10000,1633,16330000,2021-03-17,2021-03-17,2021-03-20,2021-03-20,Y,Y,10000,완료,20000,태안,N,
634,580F21031711,2007400,PEMA043090700,계획,15000,1634,24510000,2021-03-17,2021-03-17,2021-03-20,2021-03-20,Y,Y,15000,완료,20000,태안,N,
635,AE21031715,2007500,SSA013048200,계획,6000,1635,9810000,2021-03-17,2021-03-17,2021-03-20,2021-03-20,Y,Y,6000,완료,20000,태안,N,
636,AE21031741,2007600,SSA073046500,계획,2000,1636,3272000,2021-03-17,2021-03-17,2021-03-20,2021-03-20,Y,Y,2000,완료,20000,태안,N,
637,CSA421031636,2007700,PEMA013029200,계획,10000,1637,16370000,2021-03-16,2021-03-16,2021-03-19,2021-03-19,Y,Y,10000,완료,20000,태안,N,
638,CSA521031654,2007800,PEMA043069400,계획,10000,1638,16380000,2021-03-16,2021-03-16,2021-03-19,2021-03-19,Y,Y,10000,완료,20000,태안,N,
639,CSA521031731,2001102,PEMA013107700,계획,8000,1639,13112000,2021-03-17,2021-03-17,2021-03-20,2021-03-20,Y,Y,8000,완료,20000,태안,N,
640,CSA521031736,2001200,PEMA033035303,계획,13000,1640,21320000,2021-03-17,2021-03-17,2021-03-20,2021-03-20,Y,Y,13000,완료,20000,태안,N,
641,CSA521031745,2001300,PEMA043069403,계획,10000,1641,16410000,2021-03-17,2021-03-17,2021-03-20,2021-03-20,Y,Y,10000,완료,20000,태안,N,
642,HR1021031611,2001400,PEMA013060901,계획,10000,1642,16420000,2021-03-16,2021-03-16,2021-03-19,2021-03-19,Y,Y,10000,완료,20000,태안,N,
643,HR1021031635,2001500,PEMA013013010,계획,10000,1643,16430000,2021-03-16,2021-03-16,2021-03-19,2021-03-19,Y,Y,10000,완료,20000,태안,N,
644,HR1021031707,2001600,PEMA013105210,계획,9000,1644,14796000,2021-03-17,2021-03-17,2021-03-20,2021-03-20,Y,Y,9000,완료,20000,태안,N,
645,HR1021031716,2001700,PEMA013103400,계획,10000,1645,16450000,2021-03-17,2021-03-17,2021-03-20,2021-03-20,Y,Y,10000,완료,20000,태안,N,
646,HR1021031717,2001800,PEMA013103100,계획,10000,1646,16460000,2021-03-17,2021-03-17,2021-03-20,2021-03-20,Y,Y,10000,완료,20000,태안,N,
647,HR1021031718,2002000,PEMA013117700,계획,5000,1647,8235000,2021-03-17,2021-03-17,2021-03-20,2021-03-20,Y,Y,5000,완료,20000,태안,N,
648,HR1021031719,2002100,PEMA013125010,계획,5000,1648,8240000,2021-03-17,2021-03-17,2021-03-20,2021-03-20,Y,Y,5000,완료,20000,태안,N,
649,HR1021031720,2002200,PEMA033088300,계획,7000,1649,11543000,2021-03-17,2021-03-17,2021-03-20,2021-03-20,Y,Y,7000,완료,20000,태안,N,
650,HR1021031721,2002300,PEMA033088300,계획,5000,1650,8250000,2021-03-17,2021-03-17,2021-03-20,2021-03-20,Y,Y,5000,완료,20000,태안,N,
651,HR1021031722,2002400,PEMA013002700,계획,10000,1651,16510000,2021-03-17,2021-03-17,2021-03-20,2021-03-20,Y,Y,10000,완료,20000,태안,N,
652,HR1021031724,2002500,PEMA013114200,계획,10000,1652,16520000,2021-03-17,2021-03-17,2021-03-20,2021-03-20,Y,Y,10000,완료,20000,태안,N,
653,HR1021031725,2002600,PEMA033090200,계획,8000,1653,13224000,2021-03-17,2021-03-17,2021-03-20,2021-03-20,Y,Y,8000,완료,20000,태안,N,
654,HR1021031726,2002700,PEMA013032200,계획,10000,1654,16540000,2021-03-17,2021-03-17,2021-03-20,2021-03-20,Y,Y,10000,완료,20000,태안,N,
655,HR1021031729,2002800,PEMA213048300,계획,8000,1655,13240000,2021-03-17,2021-03-17,2021-03-20,2021-03-20,Y,Y,8000,완료,20000,태안,N,
656,HR1021031730,2002900,PEMA013060100,계획,10000,1656,16560000,2021-03-17,2021-03-17,2021-03-20,2021-03-20,Y,Y,10000,완료,20000,태안,N,
657,HR1021031735,2003000,PEMA023024801,계획,8000,1657,13256000,2021-03-17,2021-03-17,2021-03-20,2021-03-20,Y,Y,8000,완료,20000,태안,N,
658,HR1021031737,2003100,PEMA033046500,계획,10000,1658,16580000,2021-03-17,2021-03-17,2021-03-20,2021-03-20,Y,Y,10000,완료,20000,태안,N,
659,HR1021031738,2003200,PEMA043041502,계획,6000,1659,9954000,2021-03-17,2021-03-17,2021-03-20,2021-03-20,Y,Y,6000,완료,20000,태안,N,
660,HR1021031743,2003300,PEMA013119500,계획,10000,1660,16600000,2021-03-17,2021-03-17,2021-03-20,2021-03-20,Y,Y,10000,완료,20000,태안,N,
661,HR1521031713,2003400,PEMA013120100,계획,10000,1661,16610000,2021-03-17,2021-03-17,2021-03-20,2021-03-20,Y,Y,10000,완료,20000,태안,N,
662,HR1521031714,2003500,PEMA013107000,계획,10000,1662,16620000,2021-03-17,2021-03-17,2021-03-20,2021-03-20,Y,Y,10000,완료,20000,태안,N,
663,HR1521031727,2003600,PEMA023001400,계획,10000,1663,16630000,2021-03-17,2021-03-17,2021-03-20,2021-03-20,Y,Y,10000,완료,20000,태안,N,
664,HR1521031732,2003700,PEMA023080800,계획,10000,1664,16640000,2021-03-17,2021-03-17,2021-03-20,2021-03-20,Y,Y,10000,완료,20000,태안,N,
665,HR1521031740,2003800,PEMA053046500,계획,5000,1665,8325000,2021-03-17,2021-03-17,2021-03-20,2021-03-20,Y,Y,5000,완료,20000,태안,N,
666,PR1021031710,2003900,PEMA013129800,계획,15000,1666,24990000,2021-03-17,2021-03-17,2021-03-20,2021-03-20,Y,Y,15000,완료,20000,태안,N,
667,PR1021031710,2004000,PEMA013129800,계획,10000,1667,16670000,2021-03-17,2021-03-17,2021-03-20,2021-03-20,Y,Y,10000,완료,20000,태안,N,
668,SR2021031733,2004100,PEMA033043200,계획,7000,1668,11676000,2021-03-17,2021-03-17,2021-03-20,2021-03-20,Y,Y,7000,완료,20000,태안,N,
669,SR2021031739,2004104,PEMA053041502,계획,7000,1669,11683000,2021-03-17,2021-03-17,2021-03-20,2021-03-20,Y,Y,7000,완료,20000,태안,N,
670,SR2021031744,2004200,PEMA013132700,계획,5000,1670,8350000,2021-03-17,2021-03-17,2021-03-20,2021-03-20,Y,Y,5000,완료,20000,태안,N,
671,SR2A21031728,2004300,PEMA063023200,계획,5000,1671,8355000,2021-03-17,2021-03-17,2021-03-20,2021-03-20,Y,Y,5000,완료,20000,태안,N,
672,580F21031806,2004400,PEMA023098200,계획,20000,1672,33440000,2021-03-18,2021-03-18,2021-03-21,2021-03-21,Y,Y,20000,완료,20000,태안,N,
673,CSA421031827,2004500,PEMA013046500,계획,5000,1673,8365000,2021-03-18,2021-03-18,2021-03-21,2021-03-21,Y,Y,5000,완료,20000,태안,N,
674,CSA421031832,2004600,PEMA023043210,계획,7000,1674,11718000,2021-03-18,2021-03-18,2021-03-21,2021-03-21,Y,Y,7000,완료,20000,태안,N,
675,CSA421031833,2004700,PEMA033030400,계획,10000,1675,16750000,2021-03-18,2021-03-18,2021-03-21,2021-03-21,Y,Y,10000,완료,20000,태안,N,
676,CSA521031723,2004800,PEMA023007400,계획,10000,1676,16760000,2021-03-17,2021-03-17,2021-03-20,2021-03-20,Y,Y,10000,완료,20000,태안,N,
677,CSA521031819,2004901,PEMA013072700,계획,10000,1677,16770000,2021-03-18,2021-03-18,2021-03-21,2021-03-21,Y,Y,10000,완료,20000,태안,N,
678,CSA521031823,2005000,PEMA023024000,계획,10000,1678,16780000,2021-03-18,2021-03-18,2021-03-21,2021-03-21,Y,Y,10000,완료,20000,태안,N,
679,CSA521031824,2005100,PEMA023112800,계획,10000,1679,16790000,2021-03-18,2021-03-18,2021-03-21,2021-03-21,Y,Y,10000,완료,20000,태안,N,
680,CSA521031830,2005200,PEMA013103801,계획,10000,1680,16800000,2021-03-18,2021-03-18,2021-03-21,2021-03-21,Y,Y,10000,완료,20000,태안,N,
681,CSA521031834,2005300,PEMA033035303,계획,11000,1681,18491000,2021-03-18,2021-03-18,2021-03-21,2021-03-21,Y,Y,11000,완료,20000,태안,N,
682,CSA521031835,2005400,PEMA033035309,계획,7000,1682,11774000,2021-03-18,2021-03-18,2021-03-21,2021-03-21,Y,Y,7000,완료,20000,태안,N,
683,HR1021031734,2005500,PEMA013055600,계획,10000,1683,16830000,2021-03-17,2021-03-17,2021-03-20,2021-03-20,Y,Y,10000,완료,20000,태안,N,
684,HR1021031742,2005600,PEMA013050400,계획,7000,1684,11788000,2021-03-17,2021-03-17,2021-03-20,2021-03-20,Y,Y,7000,완료,20000,태안,N,
685,HR1021031813,2005700,PEMA013121600,계획,10000,1685,16850000,2021-03-18,2021-03-18,2021-03-21,2021-03-21,Y,Y,10000,완료,20000,태안,N,
686,HR1021031814,2005800,PEMA023083500,계획,10000,1686,16860000,2021-03-18,2021-03-18,2021-03-21,2021-03-21,Y,Y,10000,완료,20000,태안,N,
687,HR1021031816,2005900,PEMA013023013,계획,5000,1687,8435000,2021-03-18,2021-03-18,2021-03-21,2021-03-21,Y,Y,5000,완료,20000,태안,N,
688,HR1021031820,2006000,PEMA013035306,계획,7000,1688,11816000,2021-03-18,2021-03-18,2021-03-21,2021-03-21,Y,Y,7000,완료,20000,태안,N,
689,HR1021031821,2006100,PEMA013084200,계획,10000,1689,16890000,2021-03-18,2021-03-18,2021-03-21,2021-03-21,Y,Y,10000,완료,20000,태안,N,
690,HR1021031822,2006200,PEMA013126600,계획,8000,1690,13520000,2021-03-18,2021-03-18,2021-03-21,2021-03-21,Y,Y,8000,완료,20000,태안,N,
691,HR1021031825,2006300,PEMA013047900,계획,10000,1691,16910000,2021-03-18,2021-03-18,2021-03-21,2021-03-21,Y,Y,10000,완료,20000,태안,N,
692,HR1021031826,2006400,PEMA013032302,계획,7000,1692,11844000,2021-03-18,2021-03-18,2021-03-21,2021-03-21,Y,Y,7000,완료,20000,태안,N,
693,HR1021031828,2006500,PEMA013050401,계획,7000,1693,11851000,2021-03-18,2021-03-18,2021-03-21,2021-03-21,Y,Y,7000,완료,20000,태안,N,
694,HR1021031829,2006600,PEMA013052401,계획,6000,1694,10164000,2021-03-18,2021-03-18,2021-03-21,2021-03-21,Y,Y,6000,완료,20000,태안,N,
695,HR1021031831,2006606,PEMA013125500,계획,10000,1695,16950000,2021-03-18,2021-03-18,2021-03-21,2021-03-21,Y,Y,10000,완료,20000,태안,N,
696,HR1021031836,2006609,PEMA023039502,계획,5000,1696,8480000,2021-03-18,2021-03-18,2021-03-21,2021-03-21,Y,Y,5000,완료,20000,태안,N,
697,HR1021031837,2006612,PEMA033046500,계획,5000,1697,8485000,2021-03-18,2021-03-18,2021-03-21,2021-03-21,Y,Y,5000,완료,20000,태안,N,
698,HR1021031840,2006700,PEMA013117800,계획,7000,1698,11886000,2021-03-18,2021-03-18,2021-03-21,2021-03-21,Y,Y,7000,완료,20000,태안,N,
699,HR1521031815,2006800,PEMA343022500,계획,10000,1699,16990000,2021-03-18,2021-03-18,2021-03-21,2021-03-21,Y,Y,10000,완료,20000,태안,N,
700,HR1521031818,2006900,PEMA353022500,계획,10000,1700,17000000,2021-03-18,2021-03-18,2021-03-21,2021-03-21,Y,Y,10000,완료,20000,태안,N,
701,PR1021031712,2007000,PEMA013033510,계획,15000,1701,25515000,2021-03-17,2021-03-17,2021-03-20,2021-03-20,Y,Y,15000,완료,20000,태안,N,
702,PR1021031807,2007100,PEMA023033303,계획,15000,1702,25530000,2021-03-18,2021-03-18,2021-03-21,2021-03-21,Y,Y,15000,완료,20000,태안,N,
703,SN4021031842,2007200,TSN4012015211,계획,10000,1703,17030000,2021-03-18,2021-03-18,2021-03-21,2021-03-21,Y,Y,10000,완료,20000,태안,N,
704,SR2021031838,2007302,PEMA033049301,계획,5000,1704,8520000,2021-03-18,2021-03-18,2021-03-21,2021-03-21,Y,Y,5000,완료,20000,태안,N,
705,SR3F21031810,2007400,PEMA023071000,계획,7000,1705,11935000,2021-03-18,2021-03-18,2021-03-21,2021-03-21,Y,Y,7000,완료,20000,태안,N,
706,SR3F21031812,2007500,PEMA043109600,계획,5000,1706,8530000,2021-03-18,2021-03-18,2021-03-21,2021-03-21,Y,Y,5000,완료,20000,태안,N,
707,SR3F21031839,2007600,PEMA043043500,계획,10000,1707,17070000,2021-03-18,2021-03-18,2021-03-21,2021-03-21,Y,Y,10000,완료,20000,태안,N,
708,500F21031912,2007700,PEMA023058600,계획,20000,1708,34160000,2021-03-19,2021-03-19,2021-03-22,2021-03-22,Y,Y,20000,완료,20000,태안,N,
709,CSA521031817,2007800,PEMA023001000,계획,7000,1709,11963000,2021-03-18,2021-03-18,2021-03-21,2021-03-21,Y,Y,7000,완료,20000,태안,N,
710,CSA521031841,2001102,PEMA043107900,계획,10000,1710,17100000,2021-03-18,2021-03-18,2021-03-21,2021-03-21,Y,Y,10000,완료,20000,태안,N,
711,HR1021031811,2001200,PEMA013056200,계획,10000,1711,17110000,2021-03-18,2021-03-18,2021-03-21,2021-03-21,Y,Y,10000,완료,20000,태안,N,
712,HR1021031908,2001300,PEMA013114800,계획,10000,1712,17120000,2021-03-19,2021-03-19,2021-03-22,2021-03-22,Y,Y,10000,완료,20000,태안,N,
713,HR1021031909,2001400,PEMA063041501,계획,10000,1713,17130000,2021-03-19,2021-03-19,2021-03-22,2021-03-22,Y,Y,10000,완료,20000,태안,N,
714,HR1021031914,2001500,PEMA013078800,계획,6000,1714,10284000,2021-03-19,2021-03-19,2021-03-22,2021-03-22,Y,Y,6000,완료,20000,태안,N,
715,HR1021031915,2001600,PEMA033127000,계획,7000,1715,12005000,2021-03-19,2021-03-19,2021-03-22,2021-03-22,Y,Y,7000,완료,20000,태안,N,
716,HR1021031916,2001700,PEMA033127000,계획,3000,1716,5148000,2021-03-19,2021-03-19,2021-03-22,2021-03-22,Y,Y,3000,완료,20000,태안,N,
717,HR1021031917,2001800,PEMA023074200,계획,10000,1717,17170000,2021-03-19,2021-03-19,2021-03-22,2021-03-22,Y,Y,10000,완료,20000,태안,N,
718,HR1521031913,2002000,PEMA033021700,계획,10000,1718,17180000,2021-03-19,2021-03-19,2021-03-22,2021-03-22,Y,Y,10000,완료,20000,태안,N,
719,HR1521031918,2002100,PEMA013120100,계획,10000,1719,17190000,2021-03-19,2021-03-19,2021-03-22,2021-03-22,Y,Y,10000,완료,20000,태안,N,
720,HR1521031921,2002200,PEMA013023009,계획,10000,1720,17200000,2021-03-19,2021-03-19,2021-03-22,2021-03-22,Y,Y,10000,완료,20000,태안,N,
721,PR2021031910,2002300,PEMA023045801,계획,12500,1721,21512500,2021-03-19,2021-03-19,2021-03-22,2021-03-22,Y,Y,12500,완료,20000,태안,N,
722,PR2021031910,2002400,PEMA023045801,계획,12500,1722,21525000,2021-03-19,2021-03-19,2021-03-22,2021-03-22,Y,Y,12500,완료,20000,태안,N,
723,PR2021031923,2002500,PEMA023901510,계획,10000,1723,17230000,2021-03-19,2021-03-19,2021-03-22,2021-03-22,Y,Y,10000,완료,20000,태안,N,
724,SR2021031919,2002600,PEMA023120100,계획,10000,1724,17240000,2021-03-19,2021-03-19,2021-03-22,2021-03-22,Y,Y,10000,완료,20000,태안,N,
725,SR2021031922,2002700,PEMA043046101,계획,10000,1725,17250000,2021-03-19,2021-03-19,2021-03-22,2021-03-22,Y,Y,10000,완료,20000,태안,N,
726,SR3F21031920,2002800,PEMA023002600,계획,5000,1726,8630000,2021-03-19,2021-03-19,2021-03-22,2021-03-22,Y,Y,5000,완료,20000,태안,N,
727,AE21032119,2002900,SSA013082500,계획,10000,1727,17270000,2021-03-21,2021-03-21,2021-03-24,2021-03-24,Y,Y,10000,완료,20000,태안,N,
728,CSA421032110,2003000,PEMA013129600,계획,2000,1728,3456000,2021-03-21,2021-03-21,2021-03-24,2021-03-24,Y,Y,2000,완료,20000,태안,N,
729,CSA521031808,2003100,PEMA043015600,계획,10000,1729,17290000,2021-03-18,2021-03-18,2021-03-21,2021-03-21,Y,Y,10000,완료,20000,태안,N,
730,CSA521032104,2003200,PEMA033035303,계획,8000,1730,13840000,2021-03-21,2021-03-21,2021-03-24,2021-03-24,Y,Y,8000,완료,20000,태안,N,
731,HR1021032102,2003300,PEMA023041503,계획,10000,1731,17310000,2021-03-21,2021-03-21,2021-03-24,2021-03-24,Y,Y,10000,완료,20000,태안,N,
732,HR1021032103,2003400,PEMA023077800,계획,7000,1732,12124000,2021-03-21,2021-03-21,2021-03-24,2021-03-24,Y,Y,7000,완료,20000,태안,N,
733,HR1021032105,2003500,PEMA033046500,계획,10000,1733,17330000,2021-03-21,2021-03-21,2021-03-24,2021-03-24,Y,Y,10000,완료,20000,태안,N,
734,HR1021032109,2003600,PEMA013017200,계획,10000,1734,17340000,2021-03-21,2021-03-21,2021-03-24,2021-03-24,Y,Y,10000,완료,20000,태안,N,
735,HR1021032111,2003700,PEMA043023200,계획,10000,1735,17350000,2021-03-21,2021-03-21,2021-03-24,2021-03-24,Y,Y,10000,완료,20000,태안,N,
736,HR1021032113,2003800,PEMA053051700,계획,10000,1736,17360000,2021-03-21,2021-03-21,2021-03-24,2021-03-24,Y,Y,10000,완료,20000,태안,N,
737,HR1021032115,2003900,PEMA013072100,계획,8000,1737,13896000,2021-03-21,2021-03-21,2021-03-24,2021-03-24,Y,Y,8000,완료,20000,태안,N,
738,HR1021032116,2004000,PEMA013082500,계획,10000,1738,17380000,2021-03-21,2021-03-21,2021-03-24,2021-03-24,Y,Y,10000,완료,20000,태안,N,
739,HR1021032117,2004100,PEMA013117801,계획,7000,1739,12173000,2021-03-21,2021-03-21,2021-03-24,2021-03-24,Y,Y,7000,완료,20000,태안,N,
740,HR1021032118,2004104,PEMA023024801,계획,8000,1740,13920000,2021-03-21,2021-03-21,2021-03-24,2021-03-24,Y,Y,8000,완료,20000,태안,N,
741,HR1021032122,2004200,PEMA013122400,계획,8000,1741,13928000,2021-03-21,2021-03-21,2021-03-24,2021-03-24,Y,Y,8000,완료,20000,태안,N,
742,HR1021032123,2004300,PEMA013122400,계획,8000,1742,13936000,2021-03-21,2021-03-21,2021-03-24,2021-03-24,Y,Y,8000,완료,20000,태안,N,
743,HR1021032124,2004400,PEMA013122400,계획,8000,1743,13944000,2021-03-21,2021-03-21,2021-03-24,2021-03-24,Y,Y,8000,완료,20000,태안,N,
744,HR1021032128,2004500,PEMA093001100,계획,10000,1744,17440000,2021-03-21,2021-03-21,2021-03-24,2021-03-24,Y,Y,10000,완료,20000,태안,N,
745,HR1021032129,2004600,PEMA013019701,계획,10000,1745,17450000,2021-03-21,2021-03-21,2021-03-24,2021-03-24,Y,Y,10000,완료,20000,태안,N,
746,HR1521032106,2004700,PEMA053046500,계획,5000,1746,8730000,2021-03-21,2021-03-21,2021-03-24,2021-03-24,Y,Y,5000,완료,20000,태안,N,
747,HR1521032112,2004800,PEMA023026300,계획,10000,1747,17470000,2021-03-21,2021-03-21,2021-03-24,2021-03-24,Y,Y,10000,완료,20000,태안,N,
748,HR1521032114,2004901,PEMA013041301,계획,15000,1748,26220000,2021-03-21,2021-03-21,2021-03-24,2021-03-24,Y,Y,15000,완료,20000,태안,N,
749,HR1521032120,2005000,PEMA033030500,계획,12000,1749,20988000,2021-03-21,2021-03-21,2021-03-24,2021-03-24,Y,Y,12000,완료,20000,태안,N,
750,HR1521032126,2005100,PEMA023006800,계획,10000,1750,17500000,2021-03-21,2021-03-21,2021-03-24,2021-03-24,Y,Y,10000,완료,20000,태안,N,
751,HR1521032126,2005200,PEMA023006800,계획,5000,1751,8755000,2021-03-21,2021-03-21,2021-03-24,2021-03-24,Y,Y,5000,완료,20000,태안,N,
752,PC2B21032131,2005300,PEMA073061300,계획,5000,1752,8760000,2021-03-21,2021-03-21,2021-03-24,2021-03-24,Y,Y,5000,완료,20000,태안,N,
753,PCM221032130,2005400,PEMA063061300,계획,5000,1753,8765000,2021-03-21,2021-03-21,2021-03-24,2021-03-24,Y,Y,5000,완료,20000,태안,N,
754,PR1021032125,2005500,PEMA023033303,계획,15000,1754,26310000,2021-03-21,2021-03-21,2021-03-24,2021-03-24,Y,Y,15000,완료,20000,태안,N,
755,SR3F21032121,2005600,PEMA063030500,계획,3000,1755,5265000,2021-03-21,2021-03-21,2021-03-24,2021-03-24,Y,Y,3000,완료,20000,태안,N,
756,580F21032205,2005700,PEMA043090700,계획,15000,1756,26340000,2021-03-22,2021-03-22,2021-03-25,2021-03-25,Y,Y,15000,완료,20000,태안,N,
757,AE21032231,2005800,SSA013035307,계획,1000,1757,1757000,2021-03-22,2021-03-22,2021-03-25,2021-03-25,Y,Y,1000,완료,20000,태안,N,
758,AE21032242,2005900,SSA013035303,계획,2000,1758,3516000,2021-03-22,2021-03-22,2021-03-25,2021-03-25,Y,Y,2000,완료,20000,태안,N,
759,CSA421032211,2006000,PEMA143027400,계획,10000,1759,17590000,2021-03-22,2021-03-22,2021-03-25,2021-03-25,Y,Y,10000,완료,20000,태안,N,
760,CSA521032107,2006100,PEMA063069401,계획,10000,1760,17600000,2021-03-21,2021-03-21,2021-03-24,2021-03-24,Y,Y,10000,완료,20000,태안,N,
761,CSA521032208,2006200,PEMA553048200,계획,10000,1761,17610000,2021-03-22,2021-03-22,2021-03-25,2021-03-25,Y,Y,10000,완료,20000,태안,N,
762,CSA521032228,2006300,PEMA033035307,계획,8000,1762,14096000,2021-03-22,2021-03-22,2021-03-25,2021-03-25,Y,Y,8000,완료,20000,태안,N,
763,CSA521032236,2006400,PEMA023091600,계획,5000,1763,8815000,2021-03-22,2021-03-22,2021-03-25,2021-03-25,Y,Y,5000,완료,20000,태안,N,
