,거래처코드,제품코드,수주량,수주단가,수주금액,수주일자,납기일자
1036,2005300,PEMA023048506,8000,2036,16288000,2020-03-30,2020-04-02
1037,2005400,PEMA013108400,7000,2037,14259000,2020-03-30,2020-04-02
1038,2005500,PEMA013120100,10000,2038,20380000,2020-03-30,2020-04-02
1039,2005600,PEMA023068500,10000,2039,20390000,2020-03-30,2020-04-02
1040,2005700,PEMA023126700,10000,2040,20400000,2020-03-30,2020-04-02
1041,2005800,PEMA413022500,10000,2041,20410000,2020-03-30,2020-04-02
1042,2005900,PEMA013901100,10000,2042,20420000,2020-03-30,2020-04-02
1043,2006000,PEMA053046500,8000,2043,16344000,2020-03-30,2020-04-02
1044,2006100,PEMA013110300,5000,2044,10220000,2020-03-30,2020-04-02
1045,2006200,PEMA033049301,5000,2045,10225000,2020-03-30,2020-04-02
1046,2006300,PEMA063009000,5000,2046,10230000,2020-03-30,2020-04-02
1047,2006400,PEMA033043200,7000,2047,14329000,2020-03-30,2020-04-02
1048,2006500,PEMA023058600,12000,2048,24576000,2020-03-31,2020-04-03
1049,2006600,SSA013035303,2000,2049,4098000,2020-03-31,2020-04-03
1050,2006606,PEMA013070800,10000,2050,20500000,2020-03-31,2020-04-03
1051,2006609,PEMA023123000,10000,2051,20510000,2020-03-31,2020-04-03
1052,2006612,PEMA023035315,8000,2052,16416000,2020-03-31,2020-04-03
1053,2006700,PEMA553048200,10000,2053,20530000,2020-03-31,2020-04-03
1054,2006800,PEMA043080700,10000,2054,20540000,2020-03-31,2020-04-03
1055,2006900,PEMA023103700,8000,2055,16440000,2020-03-31,2020-04-03
1056,2007000,PEMA033035303,8000,2056,16448000,2020-03-31,2020-04-03
1057,2007100,PEMA013085300,10000,2057,20570000,2020-03-31,2020-04-03
1058,2007200,PEMA013068400,5000,2058,10290000,2020-03-30,2020-04-02
1059,2007302,PEMA043014900,10000,2059,20590000,2020-03-31,2020-04-03
1060,2007400,PEMA053008700,5000,2060,10300000,2020-03-31,2020-04-03
1061,2007500,PEMA013119500,10000,2061,20610000,2020-03-31,2020-04-03
1062,2007600,PEMA053023002,7000,2062,14434000,2020-03-31,2020-04-03
1063,2007700,PEMA013121910,7000,2063,14441000,2020-03-31,2020-04-03
1064,2007800,PEMA013105210,10000,2064,20640000,2020-03-31,2020-04-03
1065,2001102,PEMA013120800,10000,2065,20650000,2020-03-31,2020-04-03
1066,2001200,PEMA033046500,15000,2066,30990000,2020-03-31,2020-04-03
1067,2001300,PEMA013099140,10000,2067,20670000,2020-03-31,2020-04-03
1068,2001400,PEMA373048300,5000,2068,10340000,2020-03-31,2020-04-03
1069,2001500,PEMA013020100,10000,2069,20690000,2020-03-31,2020-04-03
1070,2001600,PEMA013048900,8000,2070,16560000,2020-03-31,2020-04-03
1071,2001700,PEMA063041501,10000,2071,20710000,2020-03-31,2020-04-03
1072,2001800,PEMA073046501,10000,2072,20720000,2020-03-31,2020-04-03
1073,2002000,PEMA043041502,7000,2073,14511000,2020-03-31,2020-04-03
1074,2002100,PEMA023048800,10000,2074,20740000,2020-03-31,2020-04-03
1075,2002200,PEMA013104200,10000,2075,20750000,2020-03-31,2020-04-03
1076,2002300,PEMA033035315,8000,2076,16608000,2020-03-31,2020-04-03
1077,2002400,PEMA033030500,12000,2077,24924000,2020-03-31,2020-04-03
1078,2002500,PEMA043048500,10000,2078,20780000,2020-03-31,2020-04-03
1079,2002600,PEMA063061300,5000,2079,10395000,2020-03-31,2020-04-03
1080,2002700,PEMA073061300,5000,2080,10400000,2020-03-31,2020-04-03
1081,2002800,PEMA013123501,5000,2081,10405000,2020-03-31,2020-04-03
1082,2002900,PEMA023024804,10000,2082,20820000,2020-03-31,2020-04-03
1083,2003000,PEMA023045801,15000,2083,31245000,2020-03-31,2020-04-03
1084,2003100,PEMA023045801,10000,2084,20840000,2020-03-31,2020-04-03
1085,2003200,TSN4012008116,10000,2085,20850000,2020-03-30,2020-04-02
1086,2003300,TSN4012007529,10000,2086,20860000,2020-03-31,2020-04-03
1087,2003400,PEMA043062000,6000,2087,12522000,2020-03-31,2020-04-03
1088,2003500,PEMA373048200,10000,2088,20880000,2020-03-31,2020-04-03
1089,2003600,PEMA023031400,6000,2089,12534000,2020-03-31,2020-04-03
1090,2003700,PEMA043037801,3000,2090,6270000,2020-03-31,2020-04-03
1091,2003800,PEMA053048500,5000,2091,10455000,2020-03-31,2020-04-03
1092,2003900,PEMA033125000,8000,2092,16736000,2020-03-31,2020-04-03
1093,2004000,PEMA063030500,7000,2093,14651000,2020-03-31,2020-04-03
1094,2004100,PEMA013126200,10000,2094,20940000,2020-04-01,2020-04-04
1095,2004104,PEMA013090800,10000,2095,20950000,2020-04-01,2020-04-04
1096,2004200,PEMA033035307,8000,2096,16768000,2020-04-01,2020-04-04
1097,2004300,PEMA013012600,10000,2097,20970000,2020-04-01,2020-04-04
1098,2004400,PEMA013048300,10000,2098,20980000,2020-04-01,2020-04-04
1099,2004500,PEMA023040605,10000,2099,20990000,2020-04-01,2020-04-04
1100,2004600,PEMA013125010,5000,2100,10500000,2020-04-01,2020-04-04
1101,2004700,PEMA243048300,15000,2101,31515000,2020-04-01,2020-04-04
1102,2004800,PEMA013013010,10000,2102,21020000,2020-04-01,2020-04-04
1103,2004901,PEMA013032200,10000,2103,21030000,2020-04-01,2020-04-04
1104,2005000,PEMA023058200,9000,2104,18936000,2020-04-01,2020-04-04
1105,2005100,PEMA023111400,10000,2105,21050000,2020-04-01,2020-04-04
1106,2005200,PEMA023123200,10000,2106,21060000,2020-04-01,2020-04-04
1107,2005300,PEMA033041500,10000,2107,21070000,2020-04-01,2020-04-04
1108,2005400,PEMA623022500,10000,2108,21080000,2020-04-01,2020-04-04
1109,2005500,PEMA013109500,10000,2109,21090000,2020-04-01,2020-04-04
1110,2005600,PEMA013037300,10000,2110,21100000,2020-04-01,2020-04-04
1111,2005700,PEMA013037300,5000,2111,10555000,2020-04-01,2020-04-04
1112,2005800,PEMA013106100,10000,2112,21120000,2020-04-01,2020-04-04
1113,2005900,PEMA013103400,5000,2113,10565000,2020-04-01,2020-04-04
1114,2006000,PEMA093001100,10000,2114,21140000,2020-04-01,2020-04-04
1115,2006100,PEMA013010900,10000,2115,21150000,2020-04-01,2020-04-04
1116,2006200,PEMA023024801,8000,2116,16928000,2020-04-01,2020-04-04
1117,2006300,PEMA13031400,10000,2117,21170000,2020-04-01,2020-04-04
1118,2006400,PEMA053031200,10000,2118,21180000,2020-04-01,2020-04-04
1119,2006500,PEMA143057600,10000,2119,21190000,2020-04-01,2020-04-04
1120,2006600,PEMA353022500,10000,2120,21200000,2020-04-01,2020-04-04
1121,2006606,PEMA013107000,10000,2121,21210000,2020-04-01,2020-04-04
1122,2006609,PEMA023035307,3000,2122,6366000,2020-04-01,2020-04-04
1123,2006612,PEMA043041800,10000,2123,21230000,2020-04-01,2020-04-04
1124,2006700,PEMA013048600,10000,2124,21240000,2020-04-01,2020-04-04
1125,2006800,PEMA013129300,6000,2125,12750000,2020-04-01,2020-04-04
1126,2006900,PEMA043031800,8000,2126,17008000,2020-04-01,2020-04-04
1127,2007000,PEMA013024804,20000,2127,42540000,2020-03-31,2020-04-03
1128,2007100,PEMA013129800,22000,2128,46816000,2020-04-01,2020-04-04
1129,2007200,PEMA013129800,3000,2129,6387000,2020-04-01,2020-04-04
1130,2007302,PEMA023129801,22000,2130,46860000,2020-04-01,2020-04-04
1131,2007400,PEMA023129801,3000,2131,6393000,2020-04-01,2020-04-04
1132,2007500,PEMA023033303,15000,2132,31980000,2020-04-01,2020-04-04
1133,2007600,TSN4012032804,7000,2133,14931000,2020-04-01,2020-04-04
1134,2007700,PEMA043080115,8000,2134,17072000,2020-04-01,2020-04-04
1135,2007800,PEMA053048519,6000,2135,12810000,2020-04-01,2020-04-04
1136,2001102,PEMA053041502,7000,2136,14952000,2020-04-01,2020-04-04
1137,2001200,PEMA043043200,7000,2137,14959000,2020-04-01,2020-04-04
1138,2001300,PEMA023058600,23000,2138,49174000,2020-04-02,2020-04-05
1139,2001400,PEMA013126200,20000,2139,42780000,2020-04-02,2020-04-05
1140,2001500,PEMA033035303,12000,2140,25680000,2020-04-01,2020-04-04
1141,2001600,PEMA013046900,10000,2141,21410000,2020-04-01,2020-04-04
1142,2001700,PEMA013010100,10000,2142,21420000,2020-04-01,2020-04-04
1143,2001800,PEMA013112900,10000,2143,21430000,2020-04-02,2020-04-05
1144,2002000,PEMA013041507,7000,2144,15008000,2020-04-02,2020-04-05
1145,2002100,PEMA013128300,5000,2145,10725000,2020-04-02,2020-04-05
1146,2002200,PEMA023083500,10000,2146,21460000,2020-04-02,2020-04-05
1147,2002300,PEMA013101600,6000,2147,12882000,2020-04-02,2020-04-05
1148,2002400,PEMA013125500,10000,2148,21480000,2020-04-02,2020-04-05
1149,2002500,PEMA013112900,10000,2149,21490000,2020-04-02,2020-04-05
1150,2002600,PEMA013020900,10000,2150,21500000,2020-04-01,2020-04-04
1151,2002700,PEMA013120100,10000,2151,21510000,2020-04-01,2020-04-04
1152,2002800,PEMA023000210,5000,2152,10760000,2020-04-02,2020-04-05
1153,2002900,PEMA013024804,20000,2153,43060000,2020-04-02,2020-04-05
1154,2003000,PEMA023901510,10000,2154,21540000,2020-04-02,2020-04-05
1155,2003100,TSN4012036402,10000,2155,21550000,2020-04-01,2020-04-04
1156,2003200,PEMA043091500,10000,2156,21560000,2020-04-02,2020-04-05
1157,2003300,PEMA043072100,10000,2157,21570000,2020-04-02,2020-04-05
1158,2003400,PEMA033030400,10000,2158,21580000,2020-04-04,2020-04-07
1159,2003500,PEMA013109400,5000,2159,10795000,2020-04-04,2020-04-07
1160,2003600,PEMA033035303,5000,2160,10800000,2020-04-04,2020-04-07
1161,2003700,PEMA023001000,7000,2161,15127000,2020-04-04,2020-04-07
1162,2003800,PEMA013131200,10000,2162,21620000,2020-04-04,2020-04-07
1163,2003900,PEMA043042900,7000,2163,15141000,2020-04-04,2020-04-07
1164,2004000,PEMA013072700,10000,2164,21640000,2020-04-04,2020-04-07
1165,2004100,PEMA023076910,10000,2165,21650000,2020-04-04,2020-04-07
1166,2004104,PEMA033120700,10000,2166,21660000,2020-04-04,2020-04-07
1167,2004200,PEMA023099800,10000,2167,21670000,2020-04-04,2020-04-07
1168,2004300,PEMA043101200,10000,2168,21680000,2020-04-04,2020-04-07
1169,2004400,PEMA013017800,5000,2169,10845000,2020-04-04,2020-04-07
1170,2004500,PEMA013072100,8000,2170,17360000,2020-04-04,2020-04-07
1171,2004600,PEMA023083401,10000,2171,21710000,2020-04-04,2020-04-07
1172,2004700,PEMA033046500,15000,2172,32580000,2020-04-04,2020-04-07
1173,2004800,PEMA353048300,7000,2173,15211000,2020-04-04,2020-04-07
1174,2004901,PEMA023077800,7000,2174,15218000,2020-04-04,2020-04-07
1175,2005000,PEMA013121600,10000,2175,21750000,2020-04-04,2020-04-07
1176,2005100,PEMA033028900,10000,2176,21760000,2020-04-04,2020-04-07
1177,2005200,PEMA053046500,3000,2177,6531000,2020-04-04,2020-04-07
1178,2005300,PEMA033021700,10000,2178,21780000,2020-04-04,2020-04-07
1179,2005400,PEMA063061300,4000,2179,8716000,2020-04-04,2020-04-07
1180,2005500,PEMA023080008,5000,2180,10900000,2020-04-04,2020-04-07
1181,2005600,PEMA073061300,4000,2181,8724000,2020-04-04,2020-04-07
1182,2005700,PEMA013901520,2000,2182,4364000,2020-04-04,2020-04-07
1183,2005800,PEMA013901520,18000,2183,39294000,2020-04-04,2020-04-07
1184,2005900,PEMA013901600,20000,2184,43680000,2020-04-04,2020-04-07
1185,2006000,TSN4012001515,5000,2185,10925000,2020-04-04,2020-04-07
1186,2006100,TSN4012015714,8000,2186,17488000,2020-04-04,2020-04-07
1187,2006200,PEMA193027400,2500,2187,5467500,2020-04-04,2020-04-07
1188,2006300,PEMA063009000,5000,2188,10940000,2020-04-04,2020-04-07
1189,2006400,PEMA013123000,10000,2189,21890000,2020-04-04,2020-04-07
1190,2006500,PEMA023117800,4000,2190,8760000,2020-04-04,2020-04-07
1191,2006600,PEMA033109400,5000,2191,10955000,2020-04-04,2020-04-07
1192,2006606,PEMA053021700,10000,2192,21920000,2020-04-04,2020-04-07
1193,2006609,PEMA013901301,2000,2193,4386000,2020-04-04,2020-04-07
1194,2006612,PEMA023058600,20000,2194,43880000,2020-04-05,2020-04-08
1195,2006700,PEMA033103000,15000,2195,32925000,2020-04-05,2020-04-08
1196,2006800,PEMA053030401,8000,2196,17568000,2020-04-05,2020-04-08
1197,2006900,PEMA023091600,5000,2197,10985000,2020-04-05,2020-04-08
1198,2007000,PEMA023007400,10000,2198,21980000,2020-04-05,2020-04-08
1199,2007100,PEMA023024000,10000,2199,21990000,2020-04-05,2020-04-08
1200,2007200,PEMA033035303,10000,2200,22000000,2020-04-05,2020-04-08
1201,2007302,PEMA013031700,10000,2201,22010000,2020-04-05,2020-04-08
1202,2007400,PEMA023024801,8000,2202,17616000,2020-04-04,2020-04-07
1203,2007500,PEMA013050400,7000,2203,15421000,2020-04-04,2020-04-07
1204,2007600,PEMA013901300,4000,2204,8816000,2020-04-05,2020-04-08
1205,2007700,PEMA013116700,10000,2205,22050000,2020-04-05,2020-04-08
1206,2007800,PEMA023031200,10000,2206,22060000,2020-04-05,2020-04-08
1207,2001102,PEMA033009000,10000,2207,22070000,2020-04-05,2020-04-08
1208,2001200,PEMA013032800,10000,2208,22080000,2020-04-05,2020-04-08
1209,2001300,PEMA013111000,5000,2209,11045000,2020-04-05,2020-04-08
1210,2001400,PEMA033091500,10000,2210,22100000,2020-04-05,2020-04-08
1211,2001500,PEMA063041501,10000,2211,22110000,2020-04-05,2020-04-08
1212,2001600,PEMA013122400,8000,2212,17696000,2020-04-05,2020-04-08
1213,2001700,PEMA033088300,7000,2213,15491000,2020-04-05,2020-04-08
1214,2001800,PEMA033088300,5000,2214,11070000,2020-04-05,2020-04-08
1215,2002000,PEMA053061600,10000,2215,22150000,2020-04-05,2020-04-08
1216,2002100,PEMA013048518,7000,2216,15512000,2020-04-05,2020-04-08
1217,2002200,PEMA033002600,5000,2217,11085000,2020-04-05,2020-04-08
1218,2002300,PEMA293022500,10000,2218,22180000,2020-04-05,2020-04-08
1219,2002400,PEMA013129802,22000,2219,48818000,2020-04-05,2020-04-08
1220,2002500,PEMA013129802,3000,2220,6660000,2020-04-05,2020-04-08
1221,2002600,PEMA013049402,20000,2221,44420000,2020-04-05,2020-04-08
1222,2002700,PEMA013131000,1000,2222,2222000,2020-04-04,2020-04-07
1223,2002800,TSN4012011122,10000,2223,22230000,2020-04-05,2020-04-08
1224,2002900,PEMA043027100,4000,2224,8896000,2020-04-05,2020-04-08
1225,2003000,PEMA043066700,6000,2225,13350000,2020-04-05,2020-04-08
1226,2003100,PEMA043062007,7000,2226,15582000,2020-04-05,2020-04-08
1227,2003200,PEMA033049301,5000,2227,11135000,2020-04-05,2020-04-08
1228,2003300,PEMA023027100,6000,2228,13368000,2020-04-05,2020-04-08
1229,2003400,PEMA033074100,23000,2229,51267000,2020-04-06,2020-04-09
1230,2003500,PEMA033074100,2000,2230,4460000,2020-04-06,2020-04-09
1231,2003600,PEMA013107101,10000,2231,22310000,2020-04-06,2020-04-09
1232,2003700,SSA013048200,6000,2232,13392000,2020-04-06,2020-04-09
1233,2003800,SSA073046500,2000,2233,4466000,2020-04-06,2020-04-09
1234,2003900,PEMA063048300,10000,2234,22340000,2020-04-06,2020-04-09
1235,2004000,PEMA013107700,8000,2235,17880000,2020-04-06,2020-04-09
1236,2004100,PEMA023002000,10000,2236,22360000,2020-04-06,2020-04-09
1237,2004104,PEMA033035303,8000,2237,17896000,2020-04-06,2020-04-09
1238,2004200,PEMA033035309,7000,2238,15666000,2020-04-06,2020-04-09
1239,2004300,PEMA013023013,5000,2239,11195000,2020-04-06,2020-04-09
1240,2004400,PEMA013041507,7000,2240,15680000,2020-04-06,2020-04-09
1241,2004500,PEMA013060901,10000,2241,22410000,2020-04-06,2020-04-09
1242,2004600,PEMA013118500,10000,2242,22420000,2020-04-06,2020-04-09
1243,2004700,PEMA213048300,8000,2243,17944000,2020-04-06,2020-04-09
1244,2004800,PEMA013023005,7000,2244,15708000,2020-04-06,2020-04-09
1245,2004901,PEMA13031400,10000,2245,22450000,2020-04-06,2020-04-09
1246,2005000,PEMA033046500,10000,2246,22460000,2020-04-06,2020-04-09
1247,2005100,PEMA013043200,7000,2247,15729000,2020-04-06,2020-04-09
1248,2005200,PEMA013132000,10000,2248,22480000,2020-04-06,2020-04-09
1249,2005300,PEMA033009000,10000,2249,22490000,2020-04-06,2020-04-09
1250,2005400,PEMA033041500,10000,2250,22500000,2020-04-06,2020-04-09
1251,2005500,PEMA013120100,10000,2251,22510000,2020-04-05,2020-04-08
1252,2005600,PEMA023032100,10000,2252,22520000,2020-04-06,2020-04-09
1253,2005700,PEMA013041301,15000,2253,33795000,2020-04-06,2020-04-09
1254,2005800,PEMA023104400,10000,2254,22540000,2020-04-06,2020-04-09
1255,2005900,PEMA053046500,5000,2255,11275000,2020-04-06,2020-04-09
1256,2006000,PEMA013004501,10000,2256,22560000,2020-04-06,2020-04-09
1257,2006100,PEMA043062600,8000,2257,18056000,2020-04-06,2020-04-09
1258,2006200,PEMA053114500,4000,2258,9032000,2020-04-06,2020-04-09
1259,2006300,PEMA053114500,6000,2259,13554000,2020-04-06,2020-04-09
1260,2006400,PEMA013033302,15000,2260,33900000,2020-04-06,2020-04-09
1261,2006500,PEMA033082100,7000,2261,15827000,2020-04-06,2020-04-09
1262,2006600,PEMA053062006,7000,2262,15834000,2020-04-06,2020-04-09
1263,2006606,PEMA043062007,7000,2263,15841000,2020-04-06,2020-04-09
1264,2006609,PEMA053041500,5000,2264,11320000,2020-04-06,2020-04-09
1265,2006612,PEMA063009000,3570,2265,8086050,2020-04-06,2020-04-09
1266,2006700,PEMA053006900,10000,2266,22660000,2020-04-06,2020-04-09
1267,2006800,PEMA023058600,17000,2267,38539000,2020-04-07,2020-04-10
1268,2006900,PEMA033101400,20000,2268,45360000,2020-04-07,2020-04-10
1269,2007000,PEMA013126200,20000,2269,45380000,2020-04-07,2020-04-10
1270,2007100,PEMA073050413,20000,2270,45400000,2020-04-07,2020-04-10
1271,2007200,PEMA033040000,20000,2271,45420000,2020-04-07,2020-04-10
1272,2007302,SSA073046500,1000,2272,2272000,2020-04-07,2020-04-10
1273,2007400,PEMA003039101,10000,2273,22730000,2020-04-06,2020-04-09
1274,2007500,PEMA013130300,10000,2274,22740000,2020-04-06,2020-04-09
1275,2007600,PEMA053054200,10000,2275,22750000,2020-04-07,2020-04-10
1276,2007700,PEMA063069401,10000,2276,22760000,2020-04-07,2020-04-10
1277,2007800,PEMA033035303,11000,2277,25047000,2020-04-07,2020-04-10
1278,2001102,PEMA013105210,9000,2278,20502000,2020-04-07,2020-04-10
1279,2001200,PEMA033088300,7000,2279,15953000,2020-04-07,2020-04-10
1280,2001300,PEMA013117801,7000,2280,15960000,2020-04-07,2020-04-10
1281,2001400,PEMA023105100,10000,2281,22810000,2020-04-07,2020-04-10
1282,2001500,PEMA063041501,10000,2282,22820000,2020-04-07,2020-04-10
1283,2001600,PEMA013015800,10000,2283,22830000,2020-04-07,2020-04-10
1284,2001700,PEMA013080117,7000,2284,15988000,2020-04-07,2020-04-10
1285,2001800,PEMA013084200,10000,2285,22850000,2020-04-07,2020-04-10
1286,2002000,PEMA013119000,8000,2286,18288000,2020-04-07,2020-04-10
1287,2002100,PEMA013030400,5000,2287,11435000,2020-04-07,2020-04-10
1288,2002200,PEMA043030401,8000,2288,18304000,2020-04-07,2020-04-10
1289,2002300,PEMA023008000,10000,2289,22890000,2020-04-07,2020-04-10
1290,2002400,PEMA023024801,8000,2290,18320000,2020-04-07,2020-04-10
1291,2002500,PEMA023033600,10000,2291,22910000,2020-04-07,2020-04-10
1292,2002600,PEMA033046500,5000,2292,11460000,2020-04-07,2020-04-10
1293,2002700,PEMA043041502,10000,2293,22930000,2020-04-07,2020-04-10
1294,2002800,PEMA033105800,10000,2294,22940000,2020-04-06,2020-04-09
1295,2002900,PEMA013030801,10000,2295,22950000,2020-04-07,2020-04-10
1296,2003000,PEMA023113300,10000,2296,22960000,2020-04-07,2020-04-10
1297,2003100,PEMA033060200,10000,2297,22970000,2020-04-07,2020-04-10
1298,2003200,PEMA023129801,22000,2298,50556000,2020-04-07,2020-04-10
1299,2003300,PEMA023129801,3000,2299,6897000,2020-04-07,2020-04-10
1300,2003400,TSN4012030609,5000,2300,11500000,2020-04-07,2020-04-10
1301,2003500,PEMA043091500,10000,2301,23010000,2020-04-07,2020-04-10
1302,2003600,PEMA043041501,3000,2302,6906000,2020-04-07,2020-04-10
1303,2003700,PEMA013081906,5000,2303,11515000,2020-04-07,2020-04-10
1304,2003800,PEMA043046500,5000,2304,11520000,2020-04-07,2020-04-10
1305,2003900,SSA013035307,1000,2305,2305000,2020-04-08,2020-04-11
1306,2004000,SSA013035303,4000,2306,9224000,2020-04-08,2020-04-11
1307,2004100,PEMA013046500,7000,2307,16149000,2020-04-08,2020-04-11
1308,2004104,PEMA033031600,8000,2308,18464000,2020-04-07,2020-04-10
1309,2004200,PEMA023035315,8000,2309,18472000,2020-04-08,2020-04-11
1310,2004300,PEMA023001000,10000,2310,23100000,2020-04-08,2020-04-11
1311,2004400,PEMA043099800,10000,2311,23110000,2020-04-08,2020-04-11
1312,2004500,PEMA553048200,10000,2312,23120000,2020-04-08,2020-04-11
1313,2004600,PEMA033035307,8000,2313,18504000,2020-04-08,2020-04-11
1314,2004700,PEMA033035303,10000,2314,23140000,2020-04-08,2020-04-11
1315,2004800,PEMA013050405,8000,2315,18520000,2020-04-07,2020-04-10
1316,2004901,PEMA013125010,5000,2316,11580000,2020-04-08,2020-04-11
1317,2005000,PEMA013044801,10000,2317,23170000,2020-04-08,2020-04-11
1318,2005100,PEMA013017200,10000,2318,23180000,2020-04-08,2020-04-11
1319,2005200,PEMA023006300,10000,2319,23190000,2020-04-08,2020-04-11
1320,2005300,PEMA023058603,8000,2320,18560000,2020-04-08,2020-04-11
1321,2005400,PEMA013048900,8000,2321,18568000,2020-04-08,2020-04-11
1322,2005500,PEMA013103400,9000,2322,20898000,2020-04-08,2020-04-11
1323,2005600,PEMA013061000,6000,2323,13938000,2020-04-08,2020-04-11
1324,2005700,PEMA013061000,4000,2324,9296000,2020-04-08,2020-04-11
1325,2005800,PEMA013127100,10000,2325,23250000,2020-04-08,2020-04-11
1326,2005900,PEMA023087900,10000,2326,23260000,2020-04-08,2020-04-11
1327,2006000,PEMA033027400,10000,2327,23270000,2020-04-08,2020-04-11
1328,2006100,PEMA053046500,3000,2328,6984000,2020-04-08,2020-04-11
1329,2006200,PEMA063061300,5000,2329,11645000,2020-04-08,2020-04-11
1330,2006300,PEMA073061300,5000,2330,11650000,2020-04-08,2020-04-11
1331,2006400,PEMA023041301,5000,2331,11655000,2020-04-08,2020-04-11
1332,2006500,PEMA043080500,6000,2332,13992000,2020-04-08,2020-04-11
1333,2006600,PEMA063023200,5000,2333,11665000,2020-04-08,2020-04-11
